inventory_id,lens_type,lens_index,coating,sphere_power,cylinder_power,quantity,monthly_demand,reorder_level,source
3950,Bifocal,1.67,Blue Cut,-0.75,-0.75,4,9,5,Inhouse
3951,Single Vision,1.56,Anti-Glare,-0.25,-2.0,6,9,5,Inhouse
3952,Single Vision,1.74,Photochromic,-4.5,0.0,5,12,5,Inhouse
3953,Single Vision,1.67,Blue Cut,-2.75,-1.75,6,4,5,Inhouse
3954,Progressive,1.67,Hard Coat,2.25,-0.5,11,11,5,Inhouse
3955,Single Vision,1.74,Photochromic,2.75,-2.5,2,10,5,Inhouse
3956,Single Vision,1.56,Photochromic,-2.75,-1.0,8,4,5,Inhouse
3957,Progressive,1.67,Anti-Glare,-0.5,-0.5,12,5,5,Inhouse
3958,Single Vision,1.56,Blue Cut,-4.25,-1.0,7,7,5,Inhouse
3959,Progressive,1.74,Anti-Glare,1.0,-0.5,12,2,5,Inhouse
3960,Bifocal,1.56,Anti-Glare,-5.0,-0.5,11,5,5,Inhouse
3961,Single Vision,1.74,Blue Cut,-0.5,-2.75,4,14,5,Inhouse
3962,Bifocal,1.67,Blue Cut,-1.5,-0.5,9,5,5,Inhouse
3963,Bifocal,1.56,Blue Cut,-4.0,0.0,7,7,5,Inhouse
3964,Single Vision,1.67,Hard Coat,-3.25,-1.25,11,11,5,Inhouse
3965,Single Vision,1.67,Photochromic,-4.0,-0.75,5,11,5,Inhouse
3966,Progressive,1.74,Hard Coat,-3.75,-1.25,8,4,5,Inhouse
3967,Bifocal,1.74,Photochromic,-1.0,-0.25,10,5,5,Inhouse
3968,Single Vision,1.74,Anti-Glare,3.0,0.0,3,8,5,Inhouse
3969,Bifocal,1.74,Hard Coat,1.0,-0.25,3,11,5,Inhouse
3970,Single Vision,1.56,Blue Cut,-2.25,-2.75,12,9,5,Inhouse
3971,Single Vision,1.56,Anti-Glare,0.5,-1.25,11,11,5,Inhouse
3972,Bifocal,1.56,Photochromic,0.0,0.0,0,3,5,Vendor
3973,Single Vision,1.74,Hard Coat,-2.5,-2.25,12,10,5,Inhouse
3974,Single Vision,1.67,Anti-Glare,-4.75,-2.5,7,14,5,Inhouse
3975,Bifocal,1.56,Blue Cut,1.75,0.0,10,8,5,Inhouse
3976,Progressive,1.67,Anti-Glare,-0.25,0.0,0,5,5,Vendor
3977,Single Vision,1.67,Hard Coat,-0.75,-0.25,9,8,5,Inhouse
3978,Progressive,1.74,Photochromic,-1.5,-2.0,12,3,5,Inhouse
3979,Single Vision,1.56,Hard Coat,0.25,-1.25,10,9,5,Inhouse
3980,Progressive,1.61,Anti-Glare,0.25,-1.75,7,7,5,Inhouse
3981,Progressive,1.61,Photochromic,1.0,-0.5,11,9,5,Inhouse
3982,Bifocal,1.61,Hard Coat,-2.25,-0.75,7,10,5,Inhouse
3983,Single Vision,1.67,Hard Coat,0.25,-0.5,8,4,5,Inhouse
3984,Progressive,1.56,Hard Coat,0.75,-0.25,4,7,5,Inhouse
3985,Progressive,1.56,Anti-Glare,-0.5,-1.75,10,11,5,Inhouse
3986,Bifocal,1.67,Hard Coat,-1.75,-1.5,11,7,5,Inhouse
3987,Progressive,1.61,Blue Cut,-2.75,-1.0,10,8,5,Inhouse
3988,Single Vision,1.61,Blue Cut,-3.75,-2.25,8,7,5,Inhouse
3989,Bifocal,1.61,Anti-Glare,-1.75,-0.75,12,6,5,Inhouse
3990,Progressive,1.67,Hard Coat,1.0,-1.75,9,5,5,Inhouse
3991,Progressive,1.74,Blue Cut,1.5,-0.5,7,9,5,Inhouse
3992,Single Vision,1.61,Blue Cut,0.5,-1.75,2,11,5,Inhouse
3993,Progressive,1.74,Anti-Glare,-0.75,-3.75,12,5,5,Inhouse
3994,Single Vision,1.61,Blue Cut,0.5,-0.75,5,8,5,Inhouse
3995,Progressive,1.61,Anti-Glare,-1.0,-1.75,8,6,5,Inhouse
3996,Bifocal,1.67,Blue Cut,1.25,-0.25,12,5,5,Inhouse
3997,Progressive,1.74,Blue Cut,-4.0,-2.25,0,4,5,Vendor
3998,Progressive,1.56,Photochromic,4.0,-0.75,0,3,5,Vendor
3999,Single Vision,1.67,Photochromic,-1.25,-2.5,11,7,5,Inhouse
4000,Single Vision,1.74,Anti-Glare,-0.25,-3.0,3,11,5,Inhouse
4001,Single Vision,1.61,Photochromic,-0.5,-1.0,10,10,5,Inhouse
4002,Single Vision,1.61,Blue Cut,-6.0,-1.25,9,8,5,Inhouse
4003,Single Vision,1.67,Hard Coat,-5.5,-1.75,3,8,5,Inhouse
4004,Single Vision,1.61,Blue Cut,-2.75,-2.75,10,11,5,Inhouse
4005,Single Vision,1.67,Hard Coat,-0.25,-0.5,5,8,5,Inhouse
4006,Single Vision,1.56,Anti-Glare,-3.75,-0.5,7,4,5,Inhouse
4007,Single Vision,1.56,Blue Cut,1.0,-2.75,3,7,5,Inhouse
4008,Progressive,1.67,Blue Cut,-4.75,-2.25,6,5,5,Inhouse
4009,Single Vision,1.74,Photochromic,-2.75,0.0,11,5,5,Inhouse
4010,Single Vision,1.74,Photochromic,-0.75,-1.0,11,7,5,Inhouse
4011,Bifocal,1.74,Anti-Glare,2.25,-1.75,5,7,5,Inhouse
4012,Single Vision,1.67,Blue Cut,2.5,-1.75,2,5,5,Inhouse
4013,Single Vision,1.67,Photochromic,-1.25,-0.5,12,8,5,Inhouse
4014,Bifocal,1.74,Blue Cut,-0.75,0.0,7,7,5,Inhouse
4015,Progressive,1.56,Photochromic,0.0,-0.5,8,7,5,Inhouse
4016,Progressive,1.67,Anti-Glare,-2.75,-2.0,3,8,5,Inhouse
4017,Single Vision,1.67,Hard Coat,-3.25,0.0,7,3,5,Inhouse
4018,Single Vision,1.61,Blue Cut,-0.5,-2.0,4,6,5,Inhouse
4019,Single Vision,1.61,Photochromic,0.0,-0.75,10,7,5,Inhouse
4020,Single Vision,1.56,Anti-Glare,-2.25,-0.5,5,11,5,Inhouse
4021,Single Vision,1.67,Blue Cut,-2.25,-1.0,0,1,5,Vendor
4022,Progressive,1.61,Anti-Glare,-1.25,-1.5,6,6,5,Inhouse
4023,Single Vision,1.74,Hard Coat,1.5,-1.0,2,8,5,Inhouse
4024,Single Vision,1.67,Hard Coat,0.0,-0.25,5,4,5,Inhouse
4025,Bifocal,1.74,Photochromic,1.5,-0.25,2,8,5,Inhouse
4026,Progressive,1.61,Photochromic,-2.0,-1.0,7,2,5,Inhouse
4027,Bifocal,1.61,Hard Coat,1.75,-1.25,0,3,5,Vendor
4028,Single Vision,1.74,Anti-Glare,2.25,-0.25,3,9,5,Inhouse
4029,Bifocal,1.67,Anti-Glare,0.0,-1.0,4,7,5,Inhouse
4030,Single Vision,1.61,Anti-Glare,-3.25,-1.25,8,13,5,Inhouse
4031,Progressive,1.74,Anti-Glare,-4.5,0.0,10,6,5,Inhouse
4032,Single Vision,1.67,Photochromic,-1.75,-2.75,8,3,5,Inhouse
4033,Single Vision,1.56,Blue Cut,-1.0,-2.25,4,12,5,Inhouse
4034,Progressive,1.74,Anti-Glare,-0.5,-0.75,2,8,5,Inhouse
4035,Progressive,1.56,Blue Cut,-0.75,0.0,10,8,5,Inhouse
4036,Single Vision,1.74,Anti-Glare,-4.0,-0.25,6,13,5,Inhouse
4037,Single Vision,1.56,Photochromic,0.0,-2.25,6,14,5,Inhouse
4038,Bifocal,1.56,Blue Cut,-1.5,-1.75,0,3,5,Vendor
4039,Single Vision,1.56,Photochromic,0.75,-1.0,5,6,5,Inhouse
4040,Single Vision,1.74,Photochromic,-0.25,-2.25,11,2,5,Inhouse
4041,Single Vision,1.56,Photochromic,-5.5,-1.25,12,12,5,Inhouse
4042,Single Vision,1.56,Blue Cut,-3.0,-0.75,11,7,5,Inhouse
4043,Single Vision,1.56,Photochromic,-1.0,-2.25,2,8,5,Inhouse
4044,Single Vision,1.67,Blue Cut,-3.0,-0.25,6,5,5,Inhouse
4045,Single Vision,1.74,Photochromic,-2.0,-4.0,8,11,5,Inhouse
4046,Single Vision,1.56,Anti-Glare,-1.5,-3.25,6,10,5,Inhouse
4047,Single Vision,1.67,Anti-Glare,-5.0,-2.0,12,8,5,Inhouse
4048,Single Vision,1.74,Photochromic,0.5,-0.75,2,4,5,Inhouse
4049,Single Vision,1.56,Photochromic,-1.0,-0.25,12,10,5,Inhouse
4050,Bifocal,1.67,Hard Coat,-0.75,-0.75,11,7,5,Inhouse
4051,Bifocal,1.74,Blue Cut,-4.25,-1.25,5,10,5,Inhouse
4052,Single Vision,1.56,Blue Cut,-4.25,0.0,11,10,5,Inhouse
4053,Progressive,1.67,Photochromic,-3.5,-2.0,0,1,5,Vendor
4054,Single Vision,1.67,Blue Cut,-3.25,-1.0,12,7,5,Inhouse
4055,Progressive,1.56,Blue Cut,0.25,-1.0,9,5,5,Inhouse
4056,Bifocal,1.61,Blue Cut,-1.25,0.0,9,2,5,Inhouse
4057,Single Vision,1.67,Photochromic,-5.5,-0.5,12,10,5,Inhouse
4058,Single Vision,1.67,Blue Cut,-1.5,-1.0,2,11,5,Inhouse
4059,Progressive,1.67,Hard Coat,-3.25,-0.5,7,11,5,Inhouse
4060,Single Vision,1.74,Anti-Glare,-3.0,-0.75,10,8,5,Inhouse
4061,Bifocal,1.61,Photochromic,-1.5,-1.5,7,5,5,Inhouse
4062,Single Vision,1.61,Photochromic,-2.0,-0.25,4,8,5,Inhouse
4063,Single Vision,1.56,Hard Coat,0.75,-1.5,2,8,5,Inhouse
4064,Bifocal,1.67,Blue Cut,0.75,-1.25,2,3,5,Inhouse
4065,Single Vision,1.56,Anti-Glare,-0.25,-1.0,8,8,5,Inhouse
4066,Single Vision,1.56,Photochromic,2.5,-1.25,6,5,5,Inhouse
4067,Single Vision,1.56,Blue Cut,-0.5,-1.0,10,7,5,Inhouse
4068,Single Vision,1.74,Hard Coat,-1.5,-2.0,10,8,5,Inhouse
4069,Single Vision,1.61,Blue Cut,-1.5,-0.5,12,8,5,Inhouse
4070,Single Vision,1.67,Blue Cut,-5.0,-0.5,11,5,5,Inhouse
4071,Progressive,1.61,Hard Coat,-1.0,-0.75,10,6,5,Inhouse
4072,Progressive,1.67,Anti-Glare,-2.0,-1.5,12,11,5,Inhouse
4073,Single Vision,1.74,Anti-Glare,-1.75,-3.0,4,12,5,Inhouse
4074,Single Vision,1.56,Photochromic,-0.75,-0.75,9,7,5,Inhouse
4075,Progressive,1.61,Hard Coat,0.75,-0.5,9,11,5,Inhouse
4076,Single Vision,1.74,Blue Cut,-5.25,-1.5,2,7,5,Inhouse
4077,Single Vision,1.61,Hard Coat,-1.0,-1.25,3,8,5,Inhouse
4078,Single Vision,1.67,Anti-Glare,-3.75,-1.5,11,3,5,Inhouse
4079,Progressive,1.56,Blue Cut,-2.0,0.0,4,4,5,Inhouse
4080,Single Vision,1.74,Hard Coat,0.25,-1.5,4,10,5,Inhouse
4081,Single Vision,1.67,Blue Cut,0.25,-0.25,7,6,5,Inhouse
4082,Progressive,1.74,Photochromic,1.25,-3.25,6,8,5,Inhouse
4083,Bifocal,1.56,Photochromic,-0.75,-0.5,3,7,5,Inhouse
4084,Single Vision,1.67,Hard Coat,5.5,-0.5,6,12,5,Inhouse
4085,Single Vision,1.61,Blue Cut,-0.25,-0.5,7,8,5,Inhouse
4086,Progressive,1.61,Anti-Glare,-0.5,-0.5,11,8,5,Inhouse
4087,Single Vision,1.67,Photochromic,-2.0,-1.0,9,9,5,Inhouse
4088,Progressive,1.67,Photochromic,-3.75,-2.0,12,6,5,Inhouse
4089,Progressive,1.56,Hard Coat,-1.5,-1.75,2,6,5,Inhouse
4090,Bifocal,1.74,Anti-Glare,-2.5,-2.5,9,4,5,Inhouse
4091,Single Vision,1.61,Hard Coat,-3.0,-0.25,10,5,5,Inhouse
4092,Single Vision,1.74,Blue Cut,-3.75,-2.0,11,12,5,Inhouse
4093,Progressive,1.61,Photochromic,-4.25,-0.25,5,2,5,Inhouse
4094,Single Vision,1.67,Blue Cut,-3.75,-2.0,6,9,5,Inhouse
4095,Single Vision,1.67,Hard Coat,-6.0,-0.25,7,8,5,Inhouse
4096,Single Vision,1.67,Photochromic,-0.25,-1.5,12,4,5,Inhouse
4097,Progressive,1.61,Anti-Glare,-2.0,-1.0,3,10,5,Inhouse
4098,Progressive,1.74,Blue Cut,-3.5,-1.25,3,4,5,Inhouse
4099,Bifocal,1.56,Photochromic,-3.0,0.0,8,9,5,Inhouse
4100,Bifocal,1.74,Anti-Glare,-5.0,-1.25,3,4,5,Inhouse
4101,Single Vision,1.56,Anti-Glare,2.0,-2.25,9,11,5,Inhouse
4102,Single Vision,1.56,Blue Cut,-4.5,-0.75,12,10,5,Inhouse
4103,Progressive,1.61,Anti-Glare,0.25,0.0,11,7,5,Inhouse
4104,Single Vision,1.74,Anti-Glare,-3.75,-1.75,12,4,5,Inhouse
4105,Single Vision,1.61,Photochromic,2.75,0.0,10,12,5,Inhouse
4106,Progressive,1.56,Photochromic,-1.5,-2.0,5,5,5,Inhouse
4107,Bifocal,1.56,Photochromic,-1.5,-2.25,6,8,5,Inhouse
4108,Progressive,1.67,Hard Coat,-0.25,-2.0,4,8,5,Inhouse
4109,Single Vision,1.56,Photochromic,-1.75,-2.0,6,11,5,Inhouse
4110,Single Vision,1.74,Hard Coat,-3.25,-1.75,6,8,5,Inhouse
4111,Progressive,1.56,Blue Cut,-4.25,-1.5,5,8,5,Inhouse
4112,Progressive,1.56,Anti-Glare,-0.25,-0.5,10,8,5,Inhouse
4113,Bifocal,1.67,Hard Coat,-4.75,-0.75,7,7,5,Inhouse
4114,Progressive,1.74,Anti-Glare,-3.5,-0.75,9,8,5,Inhouse
4115,Progressive,1.67,Hard Coat,-2.0,-3.25,7,5,5,Inhouse
4116,Progressive,1.74,Photochromic,0.5,0.0,10,4,5,Inhouse
4117,Single Vision,1.61,Blue Cut,-3.0,-2.0,9,5,5,Inhouse
4118,Progressive,1.67,Blue Cut,1.25,-1.5,8,8,5,Inhouse
4119,Single Vision,1.74,Blue Cut,-0.5,-1.25,8,8,5,Inhouse
4120,Progressive,1.61,Anti-Glare,0.5,-1.25,8,8,5,Inhouse
4121,Progressive,1.67,Hard Coat,-2.5,0.0,12,7,5,Inhouse
4122,Progressive,1.67,Anti-Glare,0.75,-1.25,0,2,5,Vendor
4123,Bifocal,1.61,Anti-Glare,-1.0,0.0,6,3,5,Inhouse
4124,Progressive,1.61,Blue Cut,-1.25,0.0,11,4,5,Inhouse
4125,Bifocal,1.74,Blue Cut,-5.0,0.0,3,4,5,Inhouse
4126,Single Vision,1.61,Hard Coat,-3.25,-2.5,4,10,5,Inhouse
4127,Progressive,1.61,Blue Cut,-3.0,0.0,0,3,5,Vendor
4128,Single Vision,1.61,Hard Coat,0.5,-1.25,8,9,5,Inhouse
4129,Single Vision,1.74,Photochromic,-3.0,-1.5,8,13,5,Inhouse
4130,Progressive,1.61,Blue Cut,-2.0,-0.25,3,4,5,Inhouse
4131,Single Vision,1.61,Blue Cut,-0.5,-0.25,5,12,5,Inhouse
4132,Progressive,1.67,Photochromic,0.25,-0.75,5,4,5,Inhouse
4133,Single Vision,1.74,Photochromic,-1.25,-1.25,4,7,5,Inhouse
4134,Progressive,1.56,Hard Coat,-4.0,-1.25,7,12,5,Inhouse
4135,Single Vision,1.67,Hard Coat,0.25,-1.0,3,4,5,Inhouse
4136,Single Vision,1.61,Blue Cut,-2.75,-1.0,3,10,5,Inhouse
4137,Progressive,1.74,Photochromic,1.75,0.0,3,4,5,Inhouse
4138,Progressive,1.56,Photochromic,-1.5,-1.25,10,10,5,Inhouse
4139,Bifocal,1.56,Blue Cut,-3.0,-0.75,8,4,5,Inhouse
4140,Progressive,1.56,Blue Cut,-5.5,0.0,3,7,5,Inhouse
4141,Single Vision,1.74,Anti-Glare,-4.0,-1.5,0,5,5,Vendor
4142,Bifocal,1.61,Photochromic,-0.75,-1.25,6,4,5,Inhouse
4143,Bifocal,1.61,Hard Coat,-1.75,-0.75,9,7,5,Inhouse
4144,Single Vision,1.67,Blue Cut,-2.0,-1.75,8,5,5,Inhouse
4145,Progressive,1.56,Anti-Glare,-5.25,-2.5,7,5,5,Inhouse
4146,Single Vision,1.56,Anti-Glare,0.75,-0.5,7,9,5,Inhouse
4147,Single Vision,1.61,Anti-Glare,-3.5,-2.25,4,5,5,Inhouse
4148,Single Vision,1.61,Photochromic,-1.25,-0.75,5,4,5,Inhouse
4149,Single Vision,1.74,Hard Coat,-0.25,-1.25,5,5,5,Inhouse
4150,Single Vision,1.56,Blue Cut,-3.5,-1.0,4,4,5,Inhouse
4151,Progressive,1.74,Hard Coat,-0.5,-1.0,2,5,5,Inhouse
4152,Progressive,1.74,Hard Coat,-5.0,-2.5,10,7,5,Inhouse
4153,Bifocal,1.74,Anti-Glare,2.0,0.0,4,6,5,Inhouse
4154,Single Vision,1.74,Blue Cut,3.25,-0.75,6,6,5,Inhouse
4155,Single Vision,1.56,Blue Cut,-3.25,-3.25,9,7,5,Inhouse
4156,Progressive,1.74,Blue Cut,1.5,0.0,12,10,5,Inhouse
4157,Single Vision,1.74,Anti-Glare,-2.25,-0.5,6,6,5,Inhouse
4158,Single Vision,1.67,Blue Cut,-3.75,0.0,0,4,5,Vendor
4159,Single Vision,1.67,Anti-Glare,0.25,-0.75,11,8,5,Inhouse
4160,Progressive,1.67,Blue Cut,-1.25,-0.5,3,3,5,Inhouse
4161,Single Vision,1.67,Photochromic,1.25,0.0,7,6,5,Inhouse
4162,Single Vision,1.67,Photochromic,-2.25,-1.25,2,10,5,Inhouse
4163,Progressive,1.74,Anti-Glare,-3.75,-0.75,9,6,5,Inhouse
4164,Single Vision,1.56,Photochromic,-4.0,-0.25,9,11,5,Inhouse
4165,Progressive,1.61,Hard Coat,-3.75,-2.0,3,8,5,Inhouse
4166,Progressive,1.61,Anti-Glare,-2.75,0.0,6,6,5,Inhouse
4167,Bifocal,1.67,Blue Cut,1.75,0.0,3,4,5,Inhouse
4168,Bifocal,1.67,Photochromic,-2.25,-0.75,12,10,5,Inhouse
4169,Single Vision,1.56,Blue Cut,-2.5,-2.5,11,12,5,Inhouse
4170,Progressive,1.67,Anti-Glare,-0.75,-1.25,6,11,5,Inhouse
4171,Progressive,1.67,Photochromic,-4.75,-0.75,7,6,5,Inhouse
4172,Single Vision,1.61,Blue Cut,-2.5,-0.5,9,7,5,Inhouse
4173,Bifocal,1.67,Photochromic,-1.25,-1.0,2,6,5,Inhouse
4174,Single Vision,1.74,Photochromic,-5.5,0.0,9,14,5,Inhouse
4175,Progressive,1.56,Photochromic,1.75,-1.5,4,6,5,Inhouse
4176,Progressive,1.67,Anti-Glare,1.0,0.0,5,8,5,Inhouse
4177,Single Vision,1.74,Blue Cut,-4.0,-2.25,9,5,5,Inhouse
4178,Single Vision,1.56,Blue Cut,0.25,-0.25,5,7,5,Inhouse
4179,Single Vision,1.74,Photochromic,-3.75,-1.5,0,5,5,Vendor
4180,Single Vision,1.56,Anti-Glare,-1.75,-3.25,12,8,5,Inhouse
4181,Bifocal,1.61,Blue Cut,-1.25,-0.75,4,6,5,Inhouse
4182,Single Vision,1.74,Photochromic,1.75,-1.5,4,8,5,Inhouse
4183,Single Vision,1.74,Anti-Glare,-1.5,-3.0,10,11,5,Inhouse
4184,Bifocal,1.67,Photochromic,-4.0,0.0,0,2,5,Vendor
4185,Single Vision,1.56,Hard Coat,-3.75,-3.25,9,5,5,Inhouse
4186,Single Vision,1.67,Blue Cut,-2.25,-0.75,8,8,5,Inhouse
4187,Bifocal,1.74,Blue Cut,0.25,-0.25,0,5,5,Vendor
4188,Single Vision,1.56,Photochromic,-2.0,-1.75,9,10,5,Inhouse
4189,Bifocal,1.61,Hard Coat,0.25,-1.0,3,4,5,Inhouse
4190,Single Vision,1.67,Photochromic,-4.0,-2.0,11,8,5,Inhouse
4191,Progressive,1.67,Anti-Glare,-1.75,-1.0,4,5,5,Inhouse
4192,Single Vision,1.61,Blue Cut,-4.0,-1.25,11,13,5,Inhouse
4193,Progressive,1.56,Blue Cut,-4.5,-0.5,12,6,5,Inhouse
4194,Progressive,1.61,Photochromic,-2.25,-1.75,3,5,5,Inhouse
4195,Single Vision,1.61,Blue Cut,-2.5,-3.25,10,12,5,Inhouse
4196,Single Vision,1.61,Hard Coat,0.25,-1.25,4,9,5,Inhouse
4197,Progressive,1.74,Photochromic,-4.5,-1.5,3,11,5,Inhouse
4198,Progressive,1.67,Hard Coat,-3.25,-2.5,8,10,5,Inhouse
4199,Bifocal,1.74,Hard Coat,-2.0,0.0,4,4,5,Inhouse
4200,Single Vision,1.67,Blue Cut,0.0,-3.5,10,6,5,Inhouse
4201,Progressive,1.61,Hard Coat,-0.75,-0.75,0,4,5,Vendor
4202,Bifocal,1.56,Photochromic,-0.25,-0.75,5,7,5,Inhouse
4203,Single Vision,1.67,Photochromic,-6.0,-2.25,7,6,5,Inhouse
4204,Single Vision,1.67,Hard Coat,-3.25,-1.5,3,9,5,Inhouse
4205,Bifocal,1.74,Photochromic,-3.5,-1.25,10,7,5,Inhouse
4206,Bifocal,1.56,Anti-Glare,-1.0,0.0,0,2,5,Vendor
4207,Single Vision,1.67,Photochromic,-1.75,-1.5,5,7,5,Inhouse
4208,Progressive,1.61,Blue Cut,-4.0,-1.5,4,8,5,Inhouse
4209,Bifocal,1.61,Blue Cut,-0.5,0.0,4,7,5,Inhouse
4210,Progressive,1.67,Anti-Glare,2.0,-1.25,7,6,5,Inhouse
4211,Bifocal,1.61,Anti-Glare,-0.5,-1.5,11,12,5,Inhouse
4212,Progressive,1.61,Hard Coat,-0.75,-1.0,2,8,5,Inhouse
4213,Single Vision,1.61,Blue Cut,0.25,0.0,9,12,5,Inhouse
4214,Bifocal,1.56,Blue Cut,1.5,-1.75,0,3,5,Vendor
4215,Single Vision,1.61,Anti-Glare,-0.75,-1.5,4,10,5,Inhouse
4216,Single Vision,1.67,Hard Coat,-2.0,-2.75,11,6,5,Inhouse
4217,Single Vision,1.56,Photochromic,-0.25,-2.25,7,2,5,Inhouse
4218,Bifocal,1.56,Photochromic,-1.25,0.0,2,5,5,Inhouse
4219,Single Vision,1.56,Photochromic,-4.0,-2.0,8,6,5,Inhouse
4220,Progressive,1.74,Photochromic,-2.5,-0.75,5,7,5,Inhouse
4221,Single Vision,1.74,Hard Coat,-3.0,-1.5,11,11,5,Inhouse
4222,Single Vision,1.61,Hard Coat,-2.25,-2.5,6,10,5,Inhouse
4223,Single Vision,1.74,Blue Cut,2.75,-0.5,7,8,5,Inhouse
4224,Single Vision,1.56,Blue Cut,0.5,-2.25,5,9,5,Inhouse
4225,Progressive,1.74,Blue Cut,0.5,-0.75,10,11,5,Inhouse
4226,Single Vision,1.56,Photochromic,-2.0,0.0,9,4,5,Inhouse
4227,Bifocal,1.74,Photochromic,-3.0,-1.5,5,2,5,Inhouse
4228,Progressive,1.74,Hard Coat,-2.0,-1.0,2,7,5,Inhouse
4229,Single Vision,1.67,Blue Cut,-2.0,-0.5,11,2,5,Inhouse
4230,Bifocal,1.74,Blue Cut,-0.25,0.0,7,5,5,Inhouse
4231,Single Vision,1.61,Hard Coat,-0.75,-1.25,10,7,5,Inhouse
4232,Bifocal,1.74,Photochromic,3.25,-0.75,5,8,5,Inhouse
4233,Single Vision,1.67,Hard Coat,-1.25,-0.5,2,11,5,Inhouse
4234,Progressive,1.61,Hard Coat,-2.5,-0.75,6,7,5,Inhouse
4235,Single Vision,1.61,Anti-Glare,0.25,-2.25,10,9,5,Inhouse
4236,Progressive,1.67,Photochromic,0.0,-0.25,10,5,5,Inhouse
4237,Bifocal,1.61,Anti-Glare,-2.5,-1.25,6,4,5,Inhouse
4238,Bifocal,1.74,Anti-Glare,0.0,-0.75,13,5,5,Inhouse
4239,Single Vision,1.67,Blue Cut,-0.5,-0.75,12,15,5,Inhouse
4240,Single Vision,1.56,Blue Cut,-3.0,-1.0,8,5,5,Inhouse
4241,Bifocal,1.56,Anti-Glare,-2.25,-0.5,6,5,5,Inhouse
4242,Progressive,1.74,Hard Coat,-1.25,0.0,9,6,5,Inhouse
4243,Single Vision,1.74,Anti-Glare,2.25,-0.75,3,9,5,Inhouse
4244,Single Vision,1.61,Hard Coat,-3.75,-1.0,10,8,5,Inhouse
4245,Progressive,1.56,Blue Cut,-2.5,-2.75,6,4,5,Inhouse
4246,Progressive,1.74,Hard Coat,-0.25,-0.75,12,5,5,Inhouse
4247,Single Vision,1.56,Photochromic,-4.0,0.0,7,5,5,Inhouse
4248,Progressive,1.74,Photochromic,0.25,-2.25,12,5,5,Inhouse
4249,Single Vision,1.74,Anti-Glare,1.0,-1.75,3,10,5,Inhouse
4250,Progressive,1.74,Photochromic,1.5,-2.5,5,9,5,Inhouse
4251,Progressive,1.67,Blue Cut,-3.25,-1.25,6,6,5,Inhouse
4252,Single Vision,1.56,Photochromic,-0.25,-1.5,11,9,5,Inhouse
4253,Bifocal,1.61,Anti-Glare,-2.75,0.0,5,11,5,Inhouse
4254,Progressive,1.61,Anti-Glare,-4.5,-0.5,2,2,5,Inhouse
4255,Single Vision,1.61,Hard Coat,3.5,-1.75,12,7,5,Inhouse
4256,Progressive,1.67,Hard Coat,-2.75,-2.5,3,3,5,Inhouse
4257,Single Vision,1.61,Anti-Glare,-3.0,-2.25,11,5,5,Inhouse
4258,Single Vision,1.74,Blue Cut,-1.5,-0.75,12,8,5,Inhouse
4259,Single Vision,1.61,Blue Cut,0.0,-2.0,0,4,5,Vendor
4260,Single Vision,1.74,Blue Cut,0.25,-1.0,9,9,5,Inhouse
4261,Progressive,1.61,Hard Coat,-0.5,-1.0,9,8,5,Inhouse
4262,Single Vision,1.61,Anti-Glare,-3.5,-0.25,2,6,5,Inhouse
4263,Single Vision,1.56,Anti-Glare,0.25,-0.75,5,8,5,Inhouse
4264,Progressive,1.61,Photochromic,0.25,-2.25,0,1,5,Vendor
4265,Single Vision,1.67,Photochromic,-1.25,-2.25,6,3,5,Inhouse
4266,Progressive,1.56,Blue Cut,-1.0,-0.5,5,7,5,Inhouse
4267,Single Vision,1.67,Blue Cut,-2.75,0.0,5,10,5,Inhouse
4268,Progressive,1.61,Blue Cut,2.5,-1.5,11,7,5,Inhouse
4269,Progressive,1.56,Blue Cut,-0.75,-0.5,7,5,5,Inhouse
4270,Single Vision,1.61,Hard Coat,2.0,-0.25,8,12,5,Inhouse
4271,Bifocal,1.61,Photochromic,-1.25,-1.0,3,8,5,Inhouse
4272,Single Vision,1.67,Anti-Glare,-0.75,-1.0,5,10,5,Inhouse
4273,Single Vision,1.74,Anti-Glare,-3.5,-1.75,10,12,5,Inhouse
4274,Single Vision,1.61,Anti-Glare,-2.0,-0.75,7,5,5,Inhouse
4275,Single Vision,1.67,Anti-Glare,3.75,-2.0,12,10,5,Inhouse
4276,Progressive,1.56,Blue Cut,-1.0,-1.0,5,7,5,Inhouse
4277,Progressive,1.61,Anti-Glare,-2.5,-0.5,6,7,5,Inhouse
4278,Single Vision,1.67,Anti-Glare,0.5,-0.5,0,3,5,Vendor
4279,Single Vision,1.74,Anti-Glare,1.75,-2.5,3,9,5,Inhouse
4280,Progressive,1.67,Hard Coat,-0.75,0.0,4,8,5,Inhouse
4281,Single Vision,1.74,Blue Cut,0.5,-1.5,2,12,5,Inhouse
4282,Bifocal,1.74,Photochromic,-3.75,-1.0,2,7,5,Inhouse
4283,Progressive,1.56,Blue Cut,-0.25,-1.75,0,3,5,Vendor
4284,Single Vision,1.67,Anti-Glare,-3.25,-2.25,8,6,5,Inhouse
4285,Progressive,1.56,Hard Coat,-1.5,-3.0,2,5,5,Inhouse
4286,Bifocal,1.74,Anti-Glare,-2.25,-1.25,0,5,5,Vendor
4287,Progressive,1.61,Photochromic,-4.75,-0.5,4,9,5,Inhouse
